31118
31140
31119
31125
31118
31035
31027
31032
30970
30993
30989
31081
31034
31033
31052
31013
31008
30989
30993
30988
30969
30992
31035
31020
31000
31026
30968
31001
30960
31007
30977
30967
31002
30971
31010
31001
30995
31020
31037
31009
31031
31013
30996
31014
30996
30963
30973
30981
30991
30986
31001
30962
30976
30970
31010
30990
30901
30973
30954
30970
30980
30957
30982
30977
30966
30937
30938
30958
31013
30961
30984
30956
31001
30974
30962
30981
30970
30973
30956
30956
30985
31019
31008
31226
31079
31073
31028
31060
31067
31016
30994
31016
30991
31003
30972
30962
30959
31022
31034
30979
30960
30966
30959
30990
30984
30954
30993
30949
30938
30965
30986
30980
30994
30938
30961
30969
30997
31016
31171
31017
30976
30948
30988
30979
30999
30965
31013
30976
31027
30995
30992
31000
30992
30958
30988
30993
31133
30947
30996
30974
30943
30965
30945
30963
30927
30959
30957
30943
30933
30957
30956
30974
31005
31012
31026
31015
30987
30959
30998
30957
30947
30953
30965
30980
30975
30992
30960
30942
30972
30999
30945
30983
30963
30971
30963
30953
31012
30986
30982
30966
30979
30981
30997
30946
31000
30951
30956
30946
30948
30926
30925
30948
30975
30952
30964
30958
30946
30949
30953
